word	code	lemm	text_fk	sentence_number	word_Id
А	СС	а	5467	7	832869
нинi	Н0	нині	5467	7	832870
менi	МД	я	5467	7	832871
у	ПП	у	5467	7	832872
балкарськiй	АН	балкарський	5467	7	832873
твоїй	ОН	твій	5467	7	832874
сторонi	КП	сторона	5467	7	832875
,			5467	7	832876
де	Н0	де	5467	7	832877
туманiв	ЙЕ	туман	5467	7	832878
завис	ГЕ	зависнути	5467	7	832879
обрус	ЙИ	обрус	5467	7	832880
,			5467	7	832881
маршрут	ЙИ	маршрут	5467	7	832882
стелеться	ГА	слатися	5467	7	832883
на	ПВ	на	5467	7	832884
Ельбрус	йВ	Ельбрус	5467	7	832885
.			5467	7	832886
Ти	МИ	ти	5467	8	832887
на	ПП	на	5467	8	832888
вiдстанi	КП	відстань	5467	8	832889
серця	ЛР	серце	5467	8	832890
.			5467	8	832891
Ти	МИ	ти	5467	9	832892
є	ГW	бути	5467	9	832893
.			5467	9	832894
Я	МИ	я	5467	10	832895
вдивляюсь	ГV	вдивлятися	5467	10	832896
в	ПВ	в	5467	10	832897
обличчя	ЛВ	обличчя	5467	10	832898
твоє	ОХ	твій	5467	10	832899
,			5467	10	832900
твердо	Н0	твердо	5467	10	832901
креслене	АХ	креслений	5467	10	832902
стриманим	АТ	стриманий	5467	10	832903
шалом	ЙТ	шал	5467	10	832904
,			5467	10	832905
нiжно	Н0	ніжно	5467	10	832906
рiзьблене	АХ	різьблений	5467	10	832907
чесним	АТ	чесний	5467	10	832908
кинджалом	ЙТ	кинджал	5467	10	832909
.			5467	10	832910
Провiдник	ЙИ	провідник	5467	11	832911
ти	МИ	ти	5467	11	832912
.			5467	11	832913
Ведеш	ГW	вести	5467	12	832914
мене	МВ	я	5467	12	832915
вгору	Н0	вгору	5467	12	832916
крiзь	ПВ	крізь	5467	12	832917
ущелин	КЕ	ущелина	5467	12	832918
вертку	АЛ	верткий	5467	12	832919
непокору	КВ	непокора	5467	12	832920
,			5467	12	832921
щоб	СП	щоб	5467	12	832922
вершин	КЕ	вершина	5467	12	832923
я	МИ	я	5467	12	832924
твоїх	ОЕ	твій	5467	12	832925
пригубив	ГЕ	пригубити	5467	12	832926
,			5467	12	832927
щоб	СП	щоб	5467	12	832928
я	МИ	я	5467	12	832929
лезом	ЛТ	лезо	5467	12	832930
Кавказу	йР	Кавказ	5467	12	832931
рiзьбив	ГЕ	різьбити	5467	12	832932
дух	ЙВ	дух	5467	12	832933
твiй	ОВ	твій	5467	12	832934
гордий	АВ	гордий	5467	12	832935
.			5467	12	832936
Снiгiв	ЙЕ	сніг	5467	13	832937
палахтiнь	КВ	палахтінь	5467	13	832938
.			5467	13	832939
Тiнь	КИ	тінь	5467	14	832940
тече	ГЯ	текти	5467	14	832941
i	СС	і	5467	14	832942
впадає	ГЯ	впадати	5467	14	832943
у	ПВ	у	5467	14	832944
тiнь	КВ	тінь	5467	14	832945
з	ПТ	з	5467	14	832946
неймовiрним	АТ	неймовірний	5467	14	832947
,			5467	14	832948
i	СС	і	5467	14	832949
лютим	АТ	лютий	5467	14	832950
,			5467	14	832951
i	СС	і	5467	14	832952
щедрим	АТ	щедрий	5467	14	832953
розгоном	ЙТ	розгін	5467	14	832954
.			5467	14	832955
Б'ють	ГЮ	бити	5467	15	832956
вершини	КА	вершина	5467	15	832957
у	ПВ	у	5467	15	832958
вiчi	ЛУ	око	5467	15	832959
джерельним	АТ	джерельний	5467	15	832960
озоном	ЙТ	озон	5467	15	832961
,			5467	15	832962
свою	ОЛ	свій	5467	15	832963
сповiдь	КВ	сповідь	5467	15	832964
ти	МИ	ти	5467	15	832965
жартами	ЙЮ	жарт	5467	15	832966
б'єш	ГW	бити	5467	15	832967
,			5467	15	832968
щедру	АЛ	щедрий	5467	15	832969
руку	КВ	рука	5467	15	832970
менi	МД	я	5467	15	832971
подаєш	ГW	подавати	5467	15	832972
.			5467	15	832973
Прикипiти	ГФ	прикипіти	5467	16	832974
навiки	Н0	навіки	5467	16	832975
менi	МД	я	5467	16	832976
у	ПП	у	5467	16	832977
твоїй	ОН	твій	5467	16	832978
у	ПП	у	5467	16	832979
Чегемськiй	АН	Чегемська	5467	16	832980
ущелинi	КП	ущелина	5467	16	832981
!			5467	16	832982
Що	МХ	що	5467	17	832983
сказати	ГФ	сказати	5467	17	832984
менi	МД	я	5467	17	832985
Кайсиновi	йД	Кайсин	5467	17	832986
,			5467	17	832987
що	МХ	що	5467	17	832988
сказати	ГФ	сказати	5467	17	832989
Кайсину	йД	Кайсин	5467	17	832990
синовi	ЙД	син	5467	17	832991
,			5467	17	832992
бо	СП	бо	5467	17	832993
я	МИ	я	5467	17	832994
сином	ЙТ	син	5467	17	832995
йому	МД	він	5467	17	832996
-		-	5467	17	832997
лiтами	ИЮ	літа	5467	17	832998
.			5467	17	832999
.			5467	17	833000
.			5467	17	833001
Над	ПТ	над	5467	18	833002
Ельбрусом	йТ	Ельбрус	5467	18	833003
ми	МА	ми	5467	18	833004
пролiтали	ГН	пролітати	5467	18	833005
,			5467	18	833006
і	СС	і	5467	18	833007
Ельбрусу	йД	Ельбрус	5467	18	833008
плечем	ЛТ	плече	5467	18	833009
Кайсин	йИ	Кайсин	5467	18	833010
доторкався	ГЭ	доторкатися	5467	18	833011
,			5467	18	833012
як	СП	як	5467	18	833013
вiрний	АИ	вірний	5467	18	833014
син	ЙИ	син	5467	18	833015
,			5467	18	833016
пальцями	ЙЮ	палець	5467	18	833017
гладив	ГЕ	гладити	5467	18	833018
вiчнi	АУ	вічний	5467	18	833019
сивини	КУ	сивина	5467	18	833020
,			5467	18	833021
летiли	ГН	летіти	5467	18	833022
сторчма	Н0	сторчма	5467	18	833023
простопаднi	АА	простопадний	5467	18	833024
лавини	КА	лавина	5467	18	833025
,			5467	18	833026
себе	МВ	себе	5467	18	833027
бачили	ГН	бачити	5467	18	833028
ми	МА	ми	5467	18	833029
внизу	Н0	внизу	5467	18	833030
,			5467	18	833031
майже	Н0	майже	5467	18	833032
поруч	Н0	поруч	5467	18	833033
,			5467	18	833034
ось	Ь0	ось	5467	18	833035
тут	Н0	тут	5467	18	833036
поблизу	Н0	поблизу	5467	18	833037
,			5467	18	833038
і	СС	і	5467	18	833039
Кайсин	йИ	Кайсин	5467	18	833040
до	ПР	до	5467	18	833041
вiкна	ЛР	вікно	5467	18	833042
приник	ГЕ	приникнути	5467	18	833043
,			5467	18	833044
і	СС	і	5467	18	833045
внизу	Н0	внизу	5467	18	833046
йде	ГЯ	йти	5467	18	833047
Кайсин-провiдник	йИ	Кайсин-провідник	5467	18	833048
.			5467	18	833049
Так	Н0	так	5467	19	833050
ми	МА	ми	5467	19	833051
,			5467	19	833052
криленi	АА	крилений	5467	19	833053
часом	ЙТ	часом	5467	19	833054
,			5467	19	833055
добою	КТ	доба	5467	19	833056
,			5467	19	833057
пролiтали	ГН	пролітати	5467	19	833058
вгорi	Н0	вгорі	5467	19	833059
над	ПТ	над	5467	19	833060
собою	МТ	себе	5467	19	833061
,			5467	19	833062
і	СС	і	5467	19	833063
внизу	Н0	внизу	5467	19	833064
,			5467	19	833065
де	Н0	де	5467	19	833066
дорога	КИ	дорога	5467	19	833067
вертка	АЖ	верткий	5467	19	833068
,			5467	19	833069
тiнь	КВ	тінь	5467	19	833070
ловили	ГН	ловити	5467	19	833071
ми	МА	ми	5467	19	833072
вiд	ПР	від	5467	19	833073
лiтака	ЙР	літак	5467	19	833074
,			5467	19	833075
де	Н0	де	5467	19	833076
,			5467	19	833077
крилатi	АА	крилатий	5467	19	833078
тугими	АЮ	тугий	5467	19	833079
крильми	ЛЮ	крило	5467	19	833080
,			5467	19	833081
ми	МА	ми	5467	19	833082
летiли	ГН	летіти	5467	19	833083
у	ПП	у	5467	19	833084
небi	ЛП	небо	5467	19	833085
людьми	ИЮ	люди	5467	19	833086
.			5467	19	833087
.			5467	19	833088
.			5467	19	833089
Прикипiти	ГФ	прикипіти	5467	20	833090
навiки	Н0	навіки	5467	20	833091
менi	МД	я	5467	20	833092
у	ПП	у	5467	20	833093
твоїй	ОН	твій	5467	20	833094
у	ПП	у	5467	20	833095
Чегемськiй	аН	Чегемська	5467	20	833096
ущелинi	КП	ущелина	5467	20	833097
!			5467	20	833098
I	СС	і	5467	21	833099
ти	МИ	ти	5467	21	833100
в	ПП	в	5467	21	833101
небi	ЛП	небо	5467	21	833102
,			5467	21	833103
i	СС	і	5467	21	833104
ти	МИ	ти	5467	21	833105
на	ПП	на	5467	21	833106
землi	КП	Земля	5467	21	833107
говорив	ГЕ	говорити	5467	21	833108
менi	МД	я	5467	21	833109
речi	КУ	річ	5467	21	833110
незлi	АУ	незлий	5467	21	833111
свої	ОУ	свій	5467	21	833112
тихi	АУ	тихий	5467	21	833113
слова	ЛУ	слово	5467	21	833114
про	ПВ	про	5467	21	833115
Тараса	йВ	Тарас	5467	21	833116
.			5467	21	833117
Серцем	ЛТ	серце	5467	22	833118
дихала	ГЙ	дихати	5467	22	833119
кожна	ОЖ	кожний	5467	22	833120
фраза	КИ	фраза	5467	22	833121
.			5467	22	833122
Про	ПВ	про	5467	23	833123
народ	ЙВ	народ	5467	23	833124
свiй	ОВ	свій	5467	23	833125
,			5467	23	833126
про	ПВ	про	5467	23	833127
долю	КВ	доля	5467	23	833128
свою	ОЛ	свій	5467	23	833129
,			5467	23	833130
як	СП	як	5467	23	833131
у	ПП	у	5467	23	833132
смертi	КП	смерть	5467	23	833133
ти	МИ	ти	5467	23	833134
був	ГЕ	бути	5467	23	833135
на	ПП	на	5467	23	833136
краю	ЙП	край	5467	23	833137
,			5467	23	833138
як	СП	як	5467	23	833139
в	ПП	в	5467	23	833140
напастях	КЯ	напасть	5467	23	833141
ти	МИ	ти	5467	23	833142
був	ГЕ	бути	5467	23	833143
загруз	ГЕ	загрузти	5467	23	833144
,			5467	23	833145
як	СП	як	5467	23	833146
пiдвiвся	ГЭ	підвестися	5467	23	833147
ти	МИ	ти	5467	23	833148
не	Ь0	не	5467	23	833149
випадковiстю	КТ	випадковість	5467	23	833150
свiтив	ГЕ	світити	5467	23	833151
гiднiстю	КТ	гідність	5467	23	833152
рiдний	АИ	рідний	5467	23	833153
Ельбрус	йИ	Ельбрус	5467	23	833154
,			5467	23	833155
і	СС	і	5467	23	833156
Чернеча	аЖ	Чернеча	5467	23	833157
свiтилася	ГИ	світитися	5467	23	833158
совiстю	КТ	совість	5467	23	833159
.			5467	23	833160
Так	Н0	так	5467	24	833161
ми	МА	ми	5467	24	833162
,			5467	24	833163
криленi	АА	крилений	5467	24	833164
часом	ЙТ	часом	5467	24	833165
,			5467	24	833166
добою	КТ	доба	5467	24	833167
,			5467	24	833168
пролiтали	ГН	пролітати	5467	24	833169
вгорi	Н0	вгорі	5467	24	833170
над	ПТ	над	5467	24	833171
собою	МТ	себе	5467	24	833172
.			5467	24	833173
А	СС	а	5467	25	833174
внизу	Н0	внизу	5467	25	833175
клекотав	ГЕ	клекотати	5467	25	833176
i	СС	і	5467	25	833177
не	Ь0	не	5467	25	833178
гас	ЙИ	гас	5467	25	833179
вiчно	Н0	вічно	5467	25	833180
твiй	ОИ	твій	5467	25	833181
i	СС	і	5467	25	833182
Тарасiв	аИ	Тарасів	5467	25	833183
Кавказ	йИ	Кавказ	5467	25	833184
.			5467	25	833185
На	ПВ	на	5467	26	833186
Ельбрус	йВ	Ельбрус	5467	26	833187
там	Н0	там	5467	26	833188
iшли	ГН	іти	5467	26	833189
ми	МА	ми	5467	26	833190
внизу	Н0	внизу	5467	26	833191
,			5467	26	833192
де	Н0	де	5467	26	833193
заходило	ГР	заходити	5467	26	833194
сонце	ЛИ	сонце	5467	26	833195
в	ПВ	в	5467	26	833196
сльозу	КВ	сльоза	5467	26	833197
.			5467	26	833198
.			5467	26	833199
.			5467	26	833200
Прикипiти	ГФ	прикипіти	5467	27	833201
навiки	Н0	навіки	5467	27	833202
менi	МД	я	5467	27	833203
у	ПП	у	5467	27	833204
твоїй	ОН	твій	5467	27	833205
у	ПП	у	5467	27	833206
Чегемськiй	аН	Чегемська	5467	27	833207
ущелинi	КП	ущелина	5467	27	833208
!			5467	27	833209
Мадонна-стюардеса	КИ	мадонна-стюардеса	5468	1	833210
.			5468	1	833211
-		-	5468	2	833212
Тiкай	Г5	тікати	5468	2	833213
,			5468	2	833214
-		-	5468	2	833215
шепнули	ГН	шепнути	5468	2	833216
льотчики	ЙА	льотчик	5468	2	833217
,			5468	2	833218
-		-	5468	2	833219
тiкай	Г5	тікати	5468	2	833220
!			5468	2	833221
і	СС	і	5468	3	833222
стюардеса	КИ	стюардеса	5468	3	833223
,			5468	3	833224
збуджена	АЖ	збуджений	5468	3	833225
украй	Н0	украй	5468	3	833226
,			5468	3	833227
пробiгла	ГЙ	пробігти	5468	3	833228
в	ПВ	в	5468	3	833229
хвiст	ЙВ	хвіст	5468	3	833230
крiзь	ПВ	крізь	5468	3	833231
гвалт	ЙВ	гвалт	5468	3	833232
i	СС	і	5468	3	833233
маяту	КВ	маята	5468	3	833234
,			5468	3	833235
чиєсь	ОХ	чийсь	5468	3	833236
дитя	ЛВ	дитя	5468	3	833237
схопивши	Гк	схопити	5468	3	833238
на	ПП	на	5468	3	833239
льоту	ЙП	літ	5468	3	833240
.			5468	3	833241
Пропали	ГН	пропасти	5468	4	833242
всi	МА	всі	5468	4	833243
.			5468	4	833244
З	ПР	з	5468	5	833245
розбитого	АР	розбитий	5468	5	833246
ж	Ь0	ж	5468	5	833247
хвоста	ЙР	хвіст	5468	5	833248
мадонна	КИ	мадонна	5468	5	833249
вийшла	ГЙ	вийти	5468	5	833250
,			5468	5	833251
строга	АЖ	строгий	5468	5	833252
i	СС	і	5468	5	833253
проста	АЖ	простий	5468	5	833254
,			5468	5	833255
скривавлена	АЖ	скривавлений	5468	5	833256
iшла	ГЙ	іти	5468	5	833257
крiзь	ПВ	крізь	5468	5	833258
сто	ЧУ	сто	5468	5	833259
смертей	КЕ	смерть	5468	5	833260
,			5468	5	833261
дитя	ЛВ	дитя	5468	5	833262
з	ПР	з	5468	5	833263
небес	ЛЕ	небо	5468	5	833264
тулила	ГЙ	тулити	5468	5	833265
до	ПР	до	5468	5	833266
грудей	ИЕ	грудь	5468	5	833267
.			5468	5	833268
Ще	Н0	ще	5468	6	833269
дiвчина	КИ	дівчина	5468	6	833270
.			5468	6	833271
Iще	Н0	іще	5468	7	833272
сама	ОЖ	самий	5468	7	833273
дитина	КИ	дитина	5468	7	833274
.			5468	7	833275
Кирпатого	АЁ	кирпатий	5468	8	833276
вона	МЖ	вона	5468	8	833277
тримала	ГЙ	тримати	5468	8	833278
сина	ЙВ	син	5468	8	833279
і	СС	і	5468	8	833280
чула	ГЙ	чути	5468	8	833281
,			5468	8	833282
як	СП	як	5468	8	833283
пiд	ПТ	під	5468	8	833284
синiм	АТ	синій	5468	8	833285
пiджаком	ЙТ	піджак	5468	8	833286
нуртують	ГЮ	нуртувати	5468	8	833287
юнi	АА	юний	5468	8	833288
груди	ИА	груда	5468	8	833289
молоком	ЛТ	молоко	5468	8	833290
.			5468	8	833291
Ридала	ГЙ	ридати	5468	9	833292
.			5468	9	833293
Схлипувала	ГЙ	схлипувати	5468	10	833294
.			5468	10	833295
Їй	МК	вона	5468	11	833296
здаля	Н0	здаля	5468	11	833297
з	ПТ	з	5468	11	833298
хрестом	ЙТ	хрест	5468	11	833299
машину	КВ	машина	5468	11	833300
подала	ГЙ	подати	5468	11	833301
земля	КИ	земля	5468	11	833302
в	ПВ	в	5468	11	833303
рiздвяне	АХ	різдвяний	5468	11	833304
планетарне	АХ	планетарний	5468	11	833305
торжество	ЛВ	торжество	5468	11	833306
.			5468	11	833307
Та	СС	Та	5468	12	833308
в	ПР	в	5468	12	833309
дiвчини	КР	дівчина	5468	12	833310
було	ГР	бути	5468	12	833311
своє	ОС	свій	5468	12	833312
рiздво	лИ	Різдво	5468	12	833313
.			5468	12	833314
Грибна	АЖ	грибний	5469	1	833315
фантазiя	КИ	фантазія	5469	1	833316
.			5469	1	833317
Грибами	ЙЮ	гриб	5469	2	833318
так	Н0	так	5469	2	833319
вiє	ГЯ	віяти	5469	2	833320
з	ПР	з	5469	2	833321
лiсу	ЙР	ліс	5469	2	833322
.			5469	2	833323
Такi	ОА	такий	5469	3	833324
вересневi	АА	вересневий	5469	3	833325
свiтанки	ЙА	світанок	5469	3	833326
.			5469	3	833327
Пiдемо	ГЖ	піти	5469	4	833328
,			5469	4	833329
мiй	ОИ	мій	5469	4	833330
сину	ЙУ	син	5469	4	833331
,			5469	4	833332
до	ПР	до	5469	4	833333
лiсу	ЙР	ліс	5469	4	833334
