,word,code,lemm,text_fk,sentence_number,word_Id
22727,вiн,МИ,він,5464,35,832253
22728,воював,ГЕ,воювати,5464,35,832254
22729,з,ПТ,з,5464,35,832255
22730,будинками,ЙЮ,будинок,5464,35,832256
22731,.,,,5464,35,832257
22732,Вони,МА,вони,5464,36,832258
22733,бридкi,АА,бридкий,5464,36,832259
22734,були,ГН,бути,5464,36,832260
22735,",",,,5464,36,832261
22736,вони,МА,вони,5464,36,832262
22737,смердiли,ГН,смердіти,5464,36,832263
22738,тванню,КТ,твань,5464,36,832264
22739,",",,,5464,36,832265
22740,а,СС,а,5464,36,832266
22741,вiн,МИ,він,5464,36,832267
22742,махав,ГЕ,махати,5464,36,832268
22743,руками,КЮ,рука,5464,36,832269
22744,-,,-,5464,36,832270
22745,вiн,МИ,він,5464,36,832271
22746,творив,ГЕ,творити,5464,36,832272
22747,пахучi,АУ,пахучий,5464,36,832273
22748,",",,,5464,36,832274
22749,нiжнi,АУ,ніжний,5464,36,832275
22750,",",,,5464,36,832276
22751,випещенi,АУ,випещений,5464,36,832277
22752,вмiло,Н0,вміло,5464,36,832278
22753,",",,,5464,36,832279
22754,без,ПР,без,5464,36,832280
22755,омели,КР,омела,5464,36,832281
22756,розсипаних,АЕ,розсипаний,5464,36,832282
22757,балконiв,ЙЕ,балкон,5464,36,832283
22758,",",,,5464,36,832284
22759,де,Н0,де,5464,36,832285
22760,стяг,ЙИ,стяг,5464,36,832286
22761,мiщанства,ЛР,міщанство,5464,36,832287
22762,-,,-,5464,36,832288
22763,випранi,АА,випраний,5464,36,832289
22764,штани,ИА,штани,5464,36,832290
22765,вбивав,ГЕ,вбивати,5464,36,832291
22766,зiрки,КУ,зірка,5464,36,832292
22767,",",,,5464,36,832293
22768,розумнi,АУ,розумний,5464,36,832294
22769,й,СС,й,5464,36,832295
22770,сумовитi,АУ,сумовитий,5464,36,832296
22771,.,,,5464,36,832297
22772,Коли,СП,коли,5464,37,832298
22773,навпомацки,Н0,навпомацки,5464,37,832299
22774,торкався,ГЭ,торкатися,5464,37,832300
22775,вiн,МИ,він,5464,37,832301
22776,стiни,КР,стіна,5464,37,832302
22777,",",,,5464,37,832303
22778,пляшки,КА,пляшка,5464,37,832304
22779,летiли,ГН,летіти,5464,37,832305
22780,зверху,Н0,зверху,5464,37,832306
22781,-,,-,5464,37,832307
22782,й,СС,й,5464,37,832308
22783,бiля,ПР,біля,5464,37,832309
22784,нього,МР,він,5464,37,832310
22785,на,ПВ,на,5464,37,832311
22786,бризки,КУ,бризка,5464,37,832312
22787,розсипавсь,ГЭ,розсипатися,5464,37,832313
22788,зелений,АИ,зелений,5464,37,832314
22789,мiсяць,ЙИ,місяць,5464,37,832315
22790,.,,,5464,37,832316
22791,А,СС,а,5464,38,832317
22792,вiн,МИ,він,5464,38,832318
22793,кричав,ГЕ,кричати,5464,38,832319
22794,i,СС,і,5464,38,832320
22795,кулаком,ЙТ,кулак,5464,38,832321
22796,грозив,ГЕ,грозити,5464,38,832322
22797,в,ПВ,в,5464,38,832323
22798,блискучi,АУ,блискучий,5464,38,832324
22799,пельки,КУ,пелька,5464,38,832325
22800,цих,ОЕ,цей,5464,38,832326
22801,глузливих,АЕ,глузливий,5464,38,832327
22802,вiкон,ЛЕ,вікно,5464,38,832328
22803,",",,,5464,38,832329
22804,господар,ЙИ,господар,5464,38,832330
22805,ночi,КР,ніч,5464,38,832331
22806,воював,ГЕ,воювати,5464,38,832332
22807,iз,ПТ,із,5464,38,832333
22808,нiччю,КТ,ніч,5464,38,832334
22809,",",,,5464,38,832335
22810,господар,ЙИ,господар,5464,38,832336
22811,ночi,КР,ніч,5464,38,832337
22812,",",,,5464,38,832338
22813,полонений,АИ,полонений,5464,38,832339
22814,ночi,КР,ніч,5464,38,832340
22815,.,,,5464,38,832341
22816,I,СС,і,5464,39,832342
22817,Соломiя,кИ,Соломія,5464,39,832343
22818,",",,,5464,39,832344
22819,криком,ЙТ,крик,5464,39,832345
22820,цим,ОТ,цей,5464,39,832346
22821,розбурхана,АЖ,розбурханий,5464,39,832347
22822,",",,,5464,39,832348
22823,хапалася,ГИ,хапатися,5464,39,832349
22824,за,ПВ,за,5464,39,832350
22825,мене,МВ,я,5464,39,832351
22826,i,СС,і,5464,39,832352
22827,стогнала,ГЙ,стогнати,5464,39,832353
22828,",",,,5464,39,832354
22829,а,СС,а,5464,39,832355
22830,стогiн,ЙИ,стогін,5464,39,832356
22831,цей,ОИ,цей,5464,39,832357
22832,був,ГЕ,бути,5464,39,832358
22833,схожий,АИ,схожий,5464,39,832359
22834,на,ПВ,на,5464,39,832360
22835,виття,ЛВ,виття,5464,39,832361
22836,.,,,5464,39,832362
22837,Усе,ОС,увесь,5464,40,832363
22838,її,Ъ3,її,5464,40,832364
22839,єство,ЛИ,єство,5464,40,832365
22840,бринiло,ГР,бриніти,5464,40,832366
22841,цим,ОЦ,цей,5464,40,832367
22842,виттям,ЛТ,виття,5464,40,832368
22843,",",,,5464,40,832369
22844,печаль,КИ,печаль,5464,40,832370
22845,так,Н0,так,5464,40,832371
22846,виє,ГЯ,вити,5464,40,832372
22847,без,ПР,без,5464,40,832373
22848,дорiг,КЕ,дорога,5464,40,832374
22849,i,СС,і,5464,40,832375
22850,свiтла,ЛР,світло,5464,40,832376
22851,.,,,5464,40,832377
22852,Я,МИ,я,5464,41,832378
22853,цiлував,ГЕ,цілувати,5464,41,832379
22854,її,Ъ3,її,5464,41,832380
22855,схололi,АУ,схололий,5464,41,832381
22856,ноги,КУ,нога,5464,41,832382
22857,",",,,5464,41,832383
22858,і,СС,і,5464,41,832384
22859,нiс,ГЕ,нести,5464,41,832385
22860,її,МЛ,вона,5464,41,832386
22861,",",,,5464,41,832387
22862,i,СС,і,5464,41,832388
22863,тихо,Н0,тихо,5464,41,832389
22864,кутав,ГЕ,кутати,5464,41,832390
22865,ковдрою,КТ,ковдра,5464,41,832391
22866,",",,,5464,41,832392
22867,і,СС,і,5464,41,832393
22868,мiцно,Н0,міцно,5464,41,832394
22869,кутав,ГЕ,кутати,5464,41,832395
22870,власними,АЮ,власний,5464,41,832396
22871,руками,КЮ,рука,5464,41,832397
22872,.,,,5464,41,832398
22873,Вона,МЖ,вона,5464,42,832399
22874,тряслась,ГИ,трястися,5464,42,832400
22875,в,ПП,в,5464,42,832401
22876,нервовiй,АН,нервовий,5464,42,832402
22877,лихоманцi,КП,лихоманка,5464,42,832403
22878,",",,,5464,42,832404
22879,і,СС,і,5464,42,832405
22880,брязкали,ГН,брязкати,5464,42,832406
22881,пляшки,КА,пляшка,5464,42,832407
22882,",",,,5464,42,832408
22883,i,СС,і,5464,42,832409
22884,мiсяць,ЙИ,місяць,5464,42,832410
22885,вiспяний,АИ,віспяний,5464,42,832411
22886,",",,,5464,42,832412
22887,ослiплий,АИ,осліплий,5464,42,832413
22888,i,СС,і,5464,42,832414
22889,важкий,АИ,важкий,5464,42,832415
22890,неквапа,ЙИ,неквапа,5464,42,832416
22891,",",,,5464,42,832417
22892,котився,ГЭ,котитися,5464,42,832418
22893,у,ПВ,у,5464,42,832419
22894,вiкно,ЛВ,вікно,5464,42,832420
22895,",",,,5464,42,832421
22896,в,ПП,в,5464,42,832422
22897,її,Ъ3,її,5464,42,832423
22898,очах,ЛЯ,око,5464,42,832424
22899,холов,ГЕ,холонути,5464,42,832425
22900,.,,,5464,42,832426
22901,.,,,5464,42,832427
22902,.,,,5464,42,832428
22903,Кричав,ГЕ,кричати,5464,43,832429
22904,",",,,5464,43,832430
22905,як,Н0,як,5464,43,832431
22906,проклятий,АИ,проклятий,5464,43,832432
22907,",",,,5464,43,832433
22908,як,СП,як,5464,43,832434
22909,навiсний,АИ,навісний,5464,43,832435
22910,невтрима,ЙИ,невтрима,5464,43,832436
22911,.,,,5464,43,832437
22912,Моя,ОЖ,мій,5464,44,832438
22913,Соломiя,кИ,Соломія,5464,44,832439
22914,переливчато-русява,АЖ,переливчато-русявий,5464,44,832440
22915,.,,,5464,44,832441
22916,I,СС,і,5464,45,832442
22917,коли,СП,коли,5464,45,832443
22918,вона,МЖ,вона,5464,45,832444
22919,лежить,ГЯ,лежати,5464,45,832445
22920,на,ПП,на,5464,45,832446
22921,софi,КП,софа,5464,45,832447
22922,",",,,5464,45,832448
22923,то,СП,то,5464,45,832449
22924,голову,КВ,голова,5464,45,832450
22925,її,ЪЗ,її,5464,45,832451
22926,пересипає,ГЯ,пересипати,5464,45,832452
22927,полум'я,ЛИ,полум'я,5464,45,832453
22928,.,,,5464,45,832454
22929,I,СС,і,5464,46,832455
22930,важко,Н0,важко,5464,46,832456
22931,вона,МЖ,вона,5464,46,832457
22932,дихає,ГЯ,дихати,5464,46,832458
22933,тепер,Н0,тепер,5464,46,832459
22934,",",,,5464,46,832460
22935,щоб,СП,щоб,5464,46,832461
22936,скинути,ГФ,скинути,5464,46,832462
22937,вогонь,ЙВ,вогонь,5464,46,832463
22938,",",,,5464,46,832464
22939,але,СС,але,5464,46,832465
22940,дарма,Н0,дарма,5464,46,832466
22941,.,,,5464,46,832467
22942,Вона,МЖ,вона,5464,47,832468
22943,зiтхає,ГЯ,зітхати,5464,47,832469
22944,сонно,Н0,сонно,5464,47,832470
22945,i,СС,і,5464,47,832471
22946,тихенько,Н0,тихенько,5464,47,832472
22947,",",,,5464,47,832473
22948,і,СС,і,5464,47,832474
22949,дивиться,ГА,дивитися,5464,47,832475
22950,в,ПВ,в,5464,47,832476
22951,мої,ОУ,мій,5464,47,832477
22952,вiтристi,АУ,вітристий,5464,47,832478
22953,очi,ЛУ,око,5464,47,832479
22954,",",,,5464,47,832480
22955,і,СС,і,5464,47,832481
22956,так,Н0,так,5464,47,832482
22957,боїться,ГА,боятися,5464,47,832483
22958,загубити,ГФ,загубити,5464,47,832484
22959,їх,МУ,вони,5464,47,832485
22960,на,ПП,на,5464,47,832486
22961,днi,ЛП,дно,5464,47,832487
22962,мiсячної,АЗ,місячний,5464,47,832488
22963,криницi,КР,криниця,5464,47,832489
22964,.,,,5464,47,832490
22965,Вона,МЖ,вона,5464,48,832491
22966,питає,ГЯ,питати,5464,48,832492
22967,сонно,Н0,сонно,5464,48,832493
22968,i,СС,і,5464,48,832494
22969,тихенько,Н0,тихенько,5464,48,832495
22970,:,,,5464,48,832496
22971,-,,-,5464,48,832497
22972,Скажи,Г5,сказати,5464,48,832498
22973,менi,МД,я,5464,48,832499
22974,-,,-,5464,48,832500
22975,сюрреалiзм,ЙИ,сюрреалізм,5464,48,832501
22976,Далi,йЩ,Далі,5464,48,832502
22977,насправдi,Н0,насправді,5464,48,832503
22978,патологiчний,АИ,патологічний,5464,48,832504
22979,?,,,5464,48,832505
22980,А,СС,а,5464,49,832506
22981,я,МИ,я,5464,49,832507
22982,торкаюсь,ГV,торкатися,5464,49,832508
22983,чистих,АЕ,чистий,5464,49,832509
22984,її,ЪЗ,її,5464,49,832510
22985,брiв,КЕ,брова,5464,49,832511
22986,вологими,АЮ,вологий,5464,49,832512
22987,прогiрклими,АЮ,прогірклий,5464,49,832513
22988,губами,КЮ,губа,5464,49,832514
22989,",",,,5464,49,832515
22990,вона,МЖ,вона,5464,49,832516
22991,полум'янiє,ГЯ,полум'яніти,5464,49,832517
22992,i,СС,і,5464,49,832518
22993,шепоче,ГЯ,шепотати,5464,49,832519
22994,:,,,5464,49,832520
22995,-,,-,5464,49,832521
22996,Ну,Ь0,ну,5464,49,832522
22997,",",,,5464,49,832523
22998,ради,ПР,ради,5464,49,832524
22999,бога,йР,Біг,5464,49,832525
23000,",",,,5464,49,832526
23001,вийди,Г5,вийти,5464,49,832527
23002,",",,,5464,49,832528
23003,ради,ПР,ради,5464,49,832529
23004,бога,йР,Біг,5464,49,832530
23005,!,,,5464,49,832531
23006,А,СС,а,5464,50,832532
23007,я,МИ,я,5464,50,832533
23008,смiюся,ГV,сміятися,5464,50,832534
23009,сипко,Н0,сипко,5464,50,832535
23010,й,СС,й,5464,50,832536
23011,подаю,ГR,подавати,5464,50,832537
23012,їй,МК,вона,5464,50,832538
23013,полив'яний,АВ,полив'яний,5464,50,832539
23014,округлий,АВ,округлий,5464,50,832540
23015,кухлик,ЙВ,кухлик,5464,50,832541
23016,соку,ЙР,сік,5464,50,832542
23017,.,,,5464,50,832543
23018,-,,-,5464,51,832544
23019,Схолонь,Г5,схолонути,5464,51,832545
23020,",",,,5464,51,832546
23021,-,,-,5464,51,832547
23022,шепочу,ГR,шепотіти,5464,51,832548
23023,",",,,5464,51,832549
23024,-,,-,5464,51,832550
23025,я,МИ,я,5464,51,832551
23026,ж,Ь0,ж,5464,51,832552
23027,бо,Ь0,бо,5464,51,832553
23028,крижаний,АИ,крижаний,5464,51,832554
23029,.,,,5464,51,832555
23030,.,,,5464,51,832556
23031,.,,,5464,51,832557
23032,З,ПР,з,5464,52,832558
23033,моїх,ОЕ,мій,5464,52,832559
23034,очей,ЛЕ,око,5464,52,832560
23035,пiдуть,ГЮ,піти,5464,52,832561
23036,у,ПВ,у,5464,52,832562
23037,свiт,ЙВ,світ,5464,52,832563
23038,проспекти,ЙА,проспект,5464,52,832564
23039,",",,,5464,52,832565
23040,і,СС,і,5464,52,832566
23041,днi,ЙА,день,5464,52,832567
23042,пiдуть,ГЮ,піти,5464,52,832568
23043,невпинним,АТ,невпинний,5464,52,832569
23044,скорогонцем,ЙТ,скорогонець,5464,52,832570
23045,",",,,5464,52,832571
23046,і,СС,і,5464,52,832572
23047,сонце,ЛИ,сонце,5464,52,832573
23048,зашарiється,ГА,зашарітися,5464,52,832574
23049,на,ПП,на,5464,52,832575
23050,склi,ЛП,скло,5464,52,832576
23051,моїх,ОЕ,мій,5464,52,832577
23052,перлонових,АЕ,перлоновий,5464,52,832578
23053,осяяних,АЕ,осяяний,5464,52,832579
23054,будинкiв,ЙЕ,будинок,5464,52,832580
23055,.,,,5464,52,832581
23056,В,ПП,в,5464,53,832582
23057,її,Ъ3,її,5464,53,832583
23058,очах,ЛЯ,око,5464,53,832584
23059,тремтить,ГЯ,тремтіти,5464,53,832585
23060,тривога,КИ,тривога,5464,53,832586
23061,чиста,АЖ,чистий,5464,53,832587
23062,",",,,5464,53,832588
23063,якби,СП,якби,5464,53,832589
23064,хоч,Ь0,хоч,5464,53,832590
23065,я,МИ,я,5464,53,832591
23066,не,Ь0,не,5464,53,832592
23067,загубив,ГЕ,загубити,5464,53,832593
23068,своїх,ОЕ,свій,5464,53,832594
23069,на,ПП,на,5464,53,832595
23070,днi,ЛП,дно,5464,53,832596
23071,мiсячної,АЗ,місячний,5464,53,832597
23072,криницi,КР,криниця,5464,53,832598
23073,.,,,5464,53,832599
23074,В,ПП,в,5464,54,832600
23075,її,Ъ3,її,5464,54,832601
23076,очах,ЛЯ,око,5464,54,832602
23077,тремтить,ГЯ,тремтіти,5464,54,832603
23078,блакитний,АИ,блакитний,5464,54,832604
23079,день,ЙИ,день,5464,54,832605
23080,",",,,5464,54,832606
23081,а,СС,а,5464,54,832607
23082,батько,ЙИ,батько,5464,54,832608
23083,її,Ъ3,її,5464,54,832609
23084,нiччю,КТ,ніч,5464,54,832610
23085,владарює,ГЯ,владарювати,5464,54,832611
23086,.,,,5464,54,832612
23087,.,,,5464,54,832613
23088,.,,,5464,54,832614
23089,Чому,Н0,чому,5466,1,832615
23090,ти,МИ,ти,5466,1,832616
23091,",",,,5466,1,832617
23092,серце,ЛИ,серце,5466,1,832618
23093,",",,,5466,1,832619
23094,все,Ь0,все,5466,1,832620
23095,болиш,ГW,боліти,5466,1,832621
23096,частiш,Н0,частіш,5466,1,832622
23097,?,,,5466,1,832623
23098,Пора,КИ,пора,5466,2,832624
23099,б,Ь0,б,5466,2,832625
23100,тобi,МД,ти,5466,2,832626
23101,вже,Н0,вже,5466,2,832627
23102,бути,ГФ,бутити,5466,2,832628
23103,бронзовiш,ЦЦ,бронзовіш,5466,2,832629
23104,",",,,5466,2,832630
23105,а,СС,а,5466,2,832631
23106,ти,МИ,ти,5466,2,832632
23107,кипиш,ГW,кипіти,5466,2,832633
23108,",",,,5466,2,832634
23109,од,КЕПР,ода,5466,2,832635
23110,муки,КР,мука,5466,2,832636
23111,розпанахане,АС,розпанаханий,5466,2,832637
23112,",",,,5466,2,832638
23113,вогонь,ЙИ,вогонь,5466,2,832639
23114,горить,ГЯ,горіти,5466,2,832640
23115,буйнiш,ЦЦ,буйніш,5466,2,832641
23116,-,,-,5466,2,832642
23117,не,Ь0,не,5466,2,832643
23118,тихне,ГЯ,тихнути,5466,2,832644
23119,i,ССЬ0,і,5466,2,832645
23120,не,Ь0,не,5466,2,832646
23121,тахне,,тахне,5466,2,832647
23122,.,,,5466,2,832648
23123,Я,МИ,я,5466,3,832649
23124,чую,ГR,чути,5466,3,832650
23125,",",,,5466,3,832651
23126,як,СП,як,5466,3,832652
23127,в,ПП,в,5466,3,832653
